Date & Year,Stadium,Match format,Country,Bowler name,Bowling Hand,Over number,Bowler type,Delivery type,Speed of delivery,Shot played,Runs/W
2020,"Seddon Park, Hamilton",ODI,New Zealand,de Grandhomme,Right-arm,16.1,Fast,Yorker,137 km/h,Cover Drive,4
2020,"Seddon Park, Hamilton",ODI,New Zealand,de Grandhomme,Right-arm,16.2,Fast,Short Ball,138 km/h,Square Drive,1
2020,"Seddon Park, Hamilton",ODI,New Zealand,de Grandhomme,Right-arm,16.4,Fast,Outswinger,138 km/h,Square Drive,1
2020,"Seddon Park, Hamilton",ODI,New Zealand,James Neesham,Right-arm,17.1,Fast,Yorker,142 km/h,Cover Drive,0
2020,"Seddon Park, Hamilton",ODI,New Zealand,James Neesham,Right-arm,17.1,Fast,Unknown,137 km/h,Forward Defence,0
2020,"Seddon Park, Hamilton",ODI,New Zealand,James Neesham,Right-arm,17.2,Fast,Bouncer,138 km/h,Back Foot Defence,1
2020,"Seddon Park, Hamilton",ODI,New Zealand,James Neesham,Right-arm,19.1,Fast,Straight Seam,138 km/h,Forward Defence,1
2020,"Seddon Park, Hamilton",ODI,New Zealand,de Grandhomme,Right-arm,20.2,Fast,Short Ball,142 km/h,Pull Shot,0
2020,"Seddon Park, Hamilton",ODI,New Zealand,de Grandhomme,Right-arm,20.3,Fast,Short Ball,137 km/h,Pull Shot,1
2020,"Seddon Park, Hamilton",ODI,New Zealand,Mitchell Santner,Left-arm,21.1,Spin,Yorker,88 km/h,Off Drive,0
2020,"Seddon Park, Hamilton",ODI,New Zealand,Mitchell Santner,Left-arm,21.2,Spin,Yorker,75 km/h,Cover Drive,0
2020,"Seddon Park, Hamilton",ODI,New Zealand,Mitchell Santner,Left-arm,21.3,Spin,Yorker,83 km/h,Off Drive,0
2020,"Seddon Park, Hamilton",ODI,New Zealand,Mitchell Santner,Left-arm,21.4,Spin,Short Ball,77 km/h,Square Drive,0
2020,"Seddon Park, Hamilton",ODI,New Zealand,Mitchell Santner,Left-arm,21.5,Spin,Straight Seam,87 km/h,On Drive,1
2020,"Seddon Park, Hamilton",ODI,New Zealand,de Grandhomme,Right-arm,22.5,Fast,Yorker,145 km/h,On Drive,4
2020,"Seddon Park, Hamilton",ODI,New Zealand,de Grandhomme,Right-arm,22.6,Fast,Straight Seam,135 km/h,Back Foot Defence,1
2020,"Seddon Park, Hamilton",ODI,New Zealand,Mitchell Santner,Left-arm,23.1,Spin,Short Ball,78 km/h,Square Drive,4
2020,"Seddon Park, Hamilton",ODI,New Zealand,Mitchell Santner,Left-arm,23.2,Spin,Straight Seam,81 km/h,Back Foot Defence,1
2020,"Seddon Park, Hamilton",ODI,New Zealand,Mitchell Santner,Left-arm,23.4,Spin,Short Ball,77 km/h,Back Foot Defence,0
2020,"Seddon Park, Hamilton",ODI,New Zealand,Mitchell Santner,Left-arm,23.5,Spin,Yorker,85 km/h,On Drive,1
2020,"Seddon Park, Hamilton",ODI,New Zealand,Hamish Bennett,Right-arm,24.1,Fast,Bouncer,137 km/h,Forward Defence,0
2020,"Seddon Park, Hamilton",ODI,New Zealand,Hamish Bennett,Right-arm,24.2,Fast,Short Ball,133 km/h,Square Drive,1
2020,"Seddon Park, Hamilton",ODI,New Zealand,Hamish Bennett,Right-arm,24.2,Fast,Short Ball,137 km/h,Forward Defence,0
2020,"Seddon Park, Hamilton",ODI,New Zealand,Hamish Bennett,Right-arm,24.4,Fast,Outswinger,140 km/h,Square Drive,1
2020,"Seddon Park, Hamilton",ODI,New Zealand,Mitchell Santner,Left-arm,25.1,Spin,Straight Seam,88 km/h,Sweep,1
2020,"Seddon Park, Hamilton",ODI,New Zealand,Mitchell Santner,Left-arm,25.3,Spin,Straight Seam,83 km/h,Back Foot Defence,1
2020,"Seddon Park, Hamilton",ODI,New Zealand,Mitchell Santner,Left-arm,25.5,Spin,Straight Seam,79 km/h,On Drive,1
2020,"Seddon Park, Hamilton",ODI,New Zealand,Hamish Bennett,Right-arm,26.1,Fast,Yorker,138 km/h,Cover Drive,4
2020,"Seddon Park, Hamilton",ODI,New Zealand,Hamish Bennett,Right-arm,26.2,Fast,Straight Seam,140 km/h,Off Drive,0
2020,"Seddon Park, Hamilton",ODI,New Zealand,Hamish Bennett,Right-arm,26.3,Fast,Straight Seam,139 km/h,Off Drive,0
2020,"Seddon Park, Hamilton",ODI,New Zealand,Hamish Bennett,Right-arm,26.4,Fast,Short Ball,141 km/h,Forward Defence,0
2020,"Seddon Park, Hamilton",ODI,New Zealand,Hamish Bennett,Right-arm,26.4,Fast,Straight Seam,132 km/h,On Drive,0
2020,"Seddon Park, Hamilton",ODI,New Zealand,Hamish Bennett,Right-arm,26.5,Fast,Bouncer,140 km/h,Square Drive,1
2020,"Seddon Park, Hamilton",ODI,New Zealand,Mitchell Santner,Left-arm,27.1,Spin,Straight Seam,85 km/h,Square Drive,0
2020,"Seddon Park, Hamilton",ODI,New Zealand,Mitchell Santner,Left-arm,27.2,Spin,Straight Seam,80 km/h,On Drive,1
2020,"Seddon Park, Hamilton",ODI,New Zealand,Mitchell Santner,Left-arm,27.4,Spin,Yorker,78 km/h,Straight Drive,1
2020,"Seddon Park, Hamilton",ODI,New Zealand,Ish Sodhi,Right-arm,28.4,Spin,Googly,86 km/h,Off Drive,W
2020-02-08 00:00:00,"Eden Park, Auckland",ODI,New Zealand,Hamish Bennett,Right-arm,2.4,Fast,Straight Seam,137 km/h,Sweep,3
2020,"Eden Park, Auckland",ODI,New Zealand,Tim Southee,Right-arm,3.1,Fast,Outswinger,145 km/h,Forward Defence,0
2020,"Eden Park, Auckland",ODI,New Zealand,Tim Southee,Right-arm,3.2,Fast,Inswinger,135 km/h,On Drive,1
2020,"Eden Park, Auckland",ODI,New Zealand,Kyle Jamieson,Right-arm,4.1,Fast,Yorker,138 km/h,Off Drive,0
2020,"Eden Park, Auckland",ODI,New Zealand,Kyle Jamieson,Right-arm,4.2,Fast,Straight Seam,148 km/h,Square Drive,0
2020,"Eden Park, Auckland",ODI,New Zealand,Kyle Jamieson,Right-arm,4.3,Fast,Bouncer,137 km/h,Sweep,1
2020,"Eden Park, Auckland",ODI,New Zealand,Tim Southee,Right-arm,5.1,Fast,Outswinger,145 km/h,Forward Defence,0
2020,"Eden Park, Auckland",ODI,New Zealand,Tim Southee,Right-arm,5.2,Fast,Straight Seam,137 km/h,Square Drive,1
2020,"Eden Park, Auckland",ODI,New Zealand,Kyle Jamieson,Right-arm,6.1,Fast,Yorker,142 km/h,On Drive,0
2020,"Eden Park, Auckland",ODI,New Zealand,Kyle Jamieson,Right-arm,6.2,Fast,Straight Seam,137 km/h,Straight Drive,0
2020,"Eden Park, Auckland",ODI,New Zealand,Kyle Jamieson,Right-arm,6.3,Fast,Straight Seam,143 km/h,Forward Defence,0
2020,"Eden Park, Auckland",ODI,New Zealand,Kyle Jamieson,Right-arm,6.4,Fast,Short Ball,148 km/h,Square Drive,0
2020,"Eden Park, Auckland",ODI,New Zealand,Kyle Jamieson,Right-arm,6.5,Fast,Straight Seam,137 km/h,Off Drive,0
2020,"Eden Park, Auckland",ODI,New Zealand,Kyle Jamieson,Right-arm,6.6,Fast,Bouncer,145 km/h,Forward Defence,0
2020,"Eden Park, Auckland",ODI,New Zealand,Tim Southee,Right-arm,7.3,Fast,Straight Seam,130 km/h,On Drive,2
2020,"Eden Park, Auckland",ODI,New Zealand,Tim Southee,Right-arm,7.4,Fast,Outswinger,132 km/h,Forward Defence,0
2020,"Eden Park, Auckland",ODI,New Zealand,Tim Southee,Right-arm,7.4,Fast,Straight Seam,129 km/h,Square Drive,0
2020,"Eden Park, Auckland",ODI,New Zealand,Tim Southee,Right-arm,7.5,Fast,Straight Seam,135 km/h,Off Drive,0
2020,"Eden Park, Auckland",ODI,New Zealand,Tim Southee,Right-arm,7.6,Fast,Straight Seam,132 km/h,Forward Defence,0
2020,"Eden Park, Auckland",ODI,New Zealand,Kyle Jamieson,Right-arm,8.2,Fast,Short Ball,138 km/h,Square Drive,1
2020,"Eden Park, Auckland",ODI,New Zealand,Kyle Jamieson,Right-arm,8.4,Fast,Straight Seam,135 km/h,Cover Drive,0
2020,"Eden Park, Auckland",ODI,New Zealand,Kyle Jamieson,Right-arm,8.5,Fast,Short Ball,140 km/h,Pull Shot,4
2020,"Eden Park, Auckland",ODI,New Zealand,Kyle Jamieson,Right-arm,8.6,Fast,Straight Seam,132 km/h,Square Drive,1
2020,"Eden Park, Auckland",ODI,New Zealand,Tim Southee,Right-arm,9.1,Fast,Straight Seam,135 km/h,Sweep,0
2020,"Eden Park, Auckland",ODI,New Zealand,Tim Southee,Right-arm,9.2,Fast,Yorker,130 km/h,Straight Drive,1
2020,"Eden Park, Auckland",ODI,New Zealand,Tim Southee,Right-arm,9.4,Fast,Inswinger,135 km/h,Sweep,w
2020-02-11 00:00:00,Mount Maunganui,ODI,New Zealand,Tim Southee,Right-arm,2.4,Fast,Straight Seam,132 km/h,Forward Defence,0
2020,Mount Maunganui,ODI,New Zealand,Tim Southee,Right-arm,2.5,Fast,Yorker,135 km/h,Sweep,0
2020,Mount Maunganui,ODI,New Zealand,Tim Southee,Right-arm,2.6,Fast,Yorker,129 km/h,Square Drive,0
2020,Mount Maunganui,ODI,New Zealand,Kyle Jamieson,Right-arm,3.2,Fast,Bouncer,138 km/h,Forward Defence,0
2020,Mount Maunganui,ODI,New Zealand,Kyle Jamieson,Right-arm,3.3,Fast,Straight Seam,135 km/h,Forward Defence,0
2020,Mount Maunganui,ODI,New Zealand,Kyle Jamieson,Right-arm,3.4,Fast,Short Ball,140 km/h,Square Drive,1
2020,Mount Maunganui,ODI,New Zealand,Tim Southee,Right-arm,4.1,Fast,Short Ball,132 km/h,Pull Shot,6
2020,Mount Maunganui,ODI,New Zealand,Tim Southee,Right-arm,4.2,Fast,Bouncer,135 km/h,Square Drive,0
2020,Mount Maunganui,ODI,New Zealand,Tim Southee,Right-arm,4.3,Fast,Yorker,138 km/h,Square Drive,1
2020,Mount Maunganui,ODI,New Zealand,Tim Southee,Right-arm,4.6,Fast,Yorker,138 km/h,Cover Drive,0
2020,Mount Maunganui,ODI,New Zealand,Hamish Bennett,Right-arm,6.1,Fast,Straight Seam,135 km/h,Sweep,1
2020,Mount Maunganui,ODI,New Zealand,Hamish Bennett,Right-arm,6.4,Fast,Short Ball,140 Km/h,Square Drive,W
2020-11-27 00:00:00,Sydney,ODI,Australia,Hazlewood,Right-arm,5.3,Fast,Straight Seam,135 km/h,Back Foot Defence,0
2020,Sydney,ODI,Australia,Hazlewood,Right-arm,5.4,Fast,Straight Seam,138 km/h,Square Drive,0
2020,Sydney,ODI,Australia,Hazlewood,Right-arm,5.5,Fast,Yorker,141 km/h,Sweep,0
2020,Sydney,ODI,Australia,Hazlewood,Right-arm,5.6,Fast,Bouncer,130 km/h,Back Foot Defence,1
2020,Sydney,ODI,Australia,Pat Cummins ,Right-arm,6.1,Fast,Bouncer,145 km/h,Forward Defence,0
2020,Sydney,ODI,Australia,Pat Cummins ,Right-arm,6.2,Fast,Yorker,145 km/h,Sweep,0
2020,Sydney,ODI,Australia,Pat Cummins ,Right-arm,6.3,Fast,Short Ball,130 km/h,Pull Shot,2
2020,Sydney,ODI,Australia,Pat Cummins ,Right-arm,6.4,Fast,Straight Seam,145 km/h,Off Drive,0
2020,Sydney,ODI,Australia,Pat Cummins ,Right-arm,6.5,Fast,Short Ball,138 km/h,Pull Shot,4
2020,Sydney,ODI,Australia,Pat Cummins ,Right-arm,6.6,Fast,Bouncer,145 km/h,Cover Drive,4
2020,Sydney,ODI,Australia,Josh Hazlewood,Right-arm,7.3,Fast,Straight Seam,137 km/h,Back Foot Defence,0
2020,Sydney,ODI,Australia,Josh Hazlewood,Right-arm,7.4,Fast,Straight Seam,130 km/h,Sweep,2
2020,Sydney,ODI,Australia,Josh Hazlewood,Right-arm,7.5,Fast,Straight Seam,145 km/h,Off Drive,0
2020,Sydney,ODI,Australia,Josh Hazlewood,Right-arm,7.6,Fast,Outswinger,145 km/h,Off Drive,0
2020,Sydney,ODI,Australia,Pat Cummins ,Right-arm,8.2,Fast,Inswinger,130 km/h,Off Drive,6
2020,Sydney,ODI,Australia,Pat Cummins ,Right-arm,8.3,Fast,Inswinger,145 km/h,Sweep,0
2020,Sydney,ODI,Australia,Pat Cummins ,Right-arm,8.3,Fast,Outswinger,138 km/h,Off Drive,1
2020,Sydney,ODI,Australia,Pat Cummins ,Right-arm,8.4,Fast,Short Ball,145 km/h,Sweep,0
2020,Sydney,ODI,Australia,Pat Cummins ,Right-arm,8.5,Fast,Outswinger,137 km/h,Back Foot Defence,0
2020,Sydney,ODI,Australia,Pat Cummins ,Right-arm,8.6,Fast,Straight Seam,130 km/h,Square Drive,1
2020,Sydney,ODI,Australia,Josh Hazlewood,Right-arm,9.1,Fast,Outswinger,140 km/h,Off Drive,1
2020,Sydney,ODI,Australia,Josh Hazlewood,Right-arm,9.3,Fast,Bouncer,138 km/h,Pull Shot,W
2020-11-29 00:00:00,Sydney,ODI,Australia,Josh Hazlewood,Right-arm,7.5,Fast,Bouncer,135 km/h,Back Foot Defence,0
2020,Sydney,ODI,Australia,Josh Hazlewood,Right-arm,7.6,Fast,Yorker,137 km/h,Off Drive,0
2020,Sydney,ODI,Australia,Pat Cummins,Right-arm,8.2,Fast,Yorker,132 km/h,Off Drive,6
2020,Sydney,ODI,Australia,Pat Cummins,Right-arm,8.3,Fast,Doosra,140 km/h,Forward Defence,0
2020,Sydney,ODI,Australia,Pat Cummins,Right-arm,8.3,Fast,Yorker,138 km/h,On Drive,0
2020,Sydney,ODI,Australia,Pat Cummins,Right-arm,8.4,Fast,Straight Seam,135 km/h,Sweep,0
2020,Sydney,ODI,Australia,Pat Cummins,Right-arm,8.5,Fast,Bouncer,137 km/h,Back Foot Defence,0
2020,Sydney,ODI,Australia,Pat Cummins,Right-arm,8.6,Fast,Straight Seam,132 km/h,Square Drive,1
2020,Sydney,ODI,Australia,Josh Hazlewood,Right-arm,9.1,Fast,Yorker,140 km/h,Off Drive,1
2020,Sydney,ODI,Australia,Josh Hazlewood,Right-arm,9.5,Fast,Bouncer,145 km/h,Back Foot Defence,0
2020,Sydney,ODI,Australia,Josh Hazlewood,Right-arm,9.6,Fast,Straight Seam,140 km/h,Forward Defence,0
2020,Sydney,ODI,Australia,Pat Cummins,Right-arm,10.1,Fast,Yorker,145 km/h,Off Drive,0
2020,Sydney,ODI,Australia,Pat Cummins,Right-arm,10.2,Fast,Straight Seam,147 km/h,Square Drive,2
2020,Sydney,ODI,Australia,Pat Cummins,Right-arm,10.3,Fast,Short Ball,145 km/h,Pull Shot,0
2020,Sydney,ODI,Australia,Pat Cummins,Right-arm,10.4,Fast,Yorker,146 km/h,Square Drive,1
2020,Sydney,ODI,Australia,Adam Zampa,Right-arm,11.1,Spin,Yorker,87 km/h,Square Drive,0
2020,Sydney,ODI,Australia,Adam Zampa,Right-arm,11.2,Spin,Straight Seam,79 km/h,Back Foot Defence,1
2020,Sydney,ODI,Australia,Adam Zampa,Right-arm,11.4,Spin,Outswinger,77 km/h,Sweep,1
2020,Sydney,ODI,Australia,Pat Cummins,Right-arm,12.1,Fast,Short Ball,137 km/h,Back Foot Defence,0
2020,Sydney,ODI,Australia,Pat Cummins,Right-arm,12.2,Fast,Straight Seam,145 km/h,On Drive,0
2020,Sydney,ODI,Australia,Pat Cummins,Right-arm,12.3,Fast,Short Ball,130 km/h,Pull Shot,6
2020,Sydney,ODI,Australia,Pat Cummins,Right-arm,12.4,Fast,Straight Seam,130 km/h,Off Drive,0
2020,Sydney,ODI,Australia,Pat Cummins,Right-arm,12.5,Fast,Straight Seam,87 km/h,Back Foot Defence,0
2020,Sydney,ODI,Australia,Pat Cummins,Right-arm,12.6,Fast,Short Ball,145 km/h,Pull Shot,1
2020,Sydney,ODI,Australia,Adam Zampa,Right-arm,13.1,Spin,Leg Spin,85 km/h,Cover Drive,0
2020,Sydney,ODI,Australia,Adam Zampa,Right-arm,13.2,Spin,Leg Spin,78 km/h,Forward Defence,0
2020,Sydney,ODI,Australia,Adam Zampa,Right-arm,13.3,Spin,Straight Seam,80 km/h,Square Drive,1
2020,Sydney,ODI,Australia,Pat Cummins,Right-arm,14.1,Fast,Yorker,148 km/h,Straight Drive,4
2020,Sydney,ODI,Australia,Pat Cummins,Right-arm,14.2,Fast,Straight Seam,138 km/h,Square Drive,0
2020,Sydney,ODI,Australia,Pat Cummins,Right-arm,14.3,Fast,Straight Seam,140 km/h,Off Drive,4
2020,Sydney,ODI,Australia,Pat Cummins,Right-arm,14.5,Fast,Bouncer,135 km/h,Pull Shot,1
2020,Sydney,ODI,Australia,Adam Zampa,Right-arm,15.1,Spin,Leg Spin,87 km/h,Cover Drive,0
2020,Sydney,ODI,Australia,Adam Zampa,Right-arm,15.2,Spin,Straight Seam,85 km/h,Square Drive,1
2020,Sydney,ODI,Australia,Adam Zampa,Right-arm,15.5,Spin,Straight Seam,80 km/h,Square Drive,0
2020,Sydney,ODI,Australia,Adam Zampa,Right-arm,15.6,Spin,Yorker,75 km/h,Sweep,1
2020,Sydney,ODI,Australia,Henriques,Right-arm,16.1,Fast,Slower Ball,138 km/h,Back Foot Defence,1
2020,Sydney,ODI,Australia,Henriques,Right-arm,16.3,Fast,Bouncer,130 km/h,Off Drive,1
2020,Sydney,ODI,Australia,Henriques,Right-arm,16.5,Fast,Short Ball,135 km/h,Pull Shot,1
2020,Sydney,ODI,Australia,Maxwell,Right-arm,17.2,Spin,Leg Spin,85 km/h,Off Drive,0
2020,Sydney,ODI,Australia,Maxwell,Right-arm,17.3,Spin,Slower Ball,77 km/h,Sweep,1
2020,Sydney,ODI,Australia,Maxwell,Right-arm,17.6,Spin,Outswinger,82 km/h,On Drive,1
2020,Sydney,ODI,Australia,Henriques,Right-arm,18.1,Fast,Yorker,138 km/h,Cover Drive,1
2020,Sydney,ODI,Australia,Henriques,Right-arm,18.3,Fast,Short Ball,145 km/h,Square Drive,0
2020,Sydney,ODI,Australia,Henriques,Right-arm,18.4,Fast,Straight Seam,136 km/h,Off Drive,0
2020,Sydney,ODI,Australia,Henriques,Right-arm,18.5,Fast,Yorker,137 km/h,Square Drive,1
2020,Sydney,ODI,Australia,Maxwell,Right-arm,19.2,Spin,Outswinger,85 km/h,Off Drive,2
2020,Sydney,ODI,Australia,Maxwell,Right-arm,19.3,Spin,Short Ball,88 km/h,Back Foot Defence,1
2020,Sydney,ODI,Australia,Maxwell,Right-arm,19.6,Spin,Short Ball,85 km/h,Pull Shot,1
2020,Sydney,ODI,Australia,Adam Zampa,Right-arm,20.1,Spin,Leg Spin,83 km/h,Back Foot Defence,1
2020,Sydney,ODI,Australia,Adam Zampa,Right-arm,20.3,Spin,Topspin,78 km/h,Square Drive,0
2020,Sydney,ODI,Australia,Adam Zampa,Right-arm,20.4,Spin,Leg Spin,85 km/h,Straight Drive,2
2020,Sydney,ODI,Australia,Adam Zampa,Right-arm,20.5,Spin,Outswinger,88 km/h,Sweep,1
2020,Sydney,ODI,Australia,Maxwell,Right-arm,21.1,Spin,Leg Spin,79 km/h,Straight Drive,1
2020,Sydney,ODI,Australia,Maxwell,Right-arm,21.3,Spin,Short Ball,70 km/h,Pull Shot,4
2020,Sydney,ODI,Australia,Maxwell,Right-arm,21.4,Spin,Short Ball,85 km/h,Square Drive,0
2020,Sydney,ODI,Australia,Maxwell,Right-arm,21.5,Spin,Off Spin,75 km/h,Square Drive,2
2020,Sydney,ODI,Australia,Maxwell,Right-arm,21.6,Spin,Short Ball,86 km/h,Off Drive,1
2020,Sydney,ODI,Australia,Adam Zampa,Right-arm,22.1,Spin,Leg Spin,88 km/h,Cover Drive,1
2020,Sydney,ODI,Australia,Adam Zampa,Right-arm,22.4,Spin,Short Ball,79 km/h,Pull Shot,4
2020,Sydney,ODI,Australia,Adam Zampa,Right-arm,22.5,Spin,Leg Spin,85 km/h,Straight Drive,1
2020,Sydney,ODI,Australia,Henriques,Right-arm,23.4,Fast,Yorker,148 km/h,Off Drive,0
2020,Sydney,ODI,Australia,Henriques,Right-arm,23.5,Fast,Slower Ball,138 km/h,Straight Drive,1
2020,Sydney,ODI,Australia,Adam Zampa,Right-arm,24.2,Spin,Leg Spin,80 km/h,Cover Drive,1
2020,Sydney,ODI,Australia,Adam Zampa,Right-arm,24.4,Spin,Leg Spin,72 km/h,Off Drive,0
2020,Sydney,ODI,Australia,Adam Zampa,Right-arm,24.5,Spin,Leg Spin,78 km/h,Straight Drive,1
2020,Sydney,ODI,Australia,Henriques,Right-arm,25.1,Spin,Slower Ball,80 km/h,Cover Drive,1
2020,Sydney,ODI,Australia,Henriques,Right-arm,25.4,Spin,Yorker,72 km/h,Cover Drive,1
2020,Sydney,ODI,Australia,Mitchell Starc,Left-arm,26.1,Fast,Yorker,145 km/h,Sweep,6
2020,Sydney,ODI,Australia,Mitchell Starc,Left-arm,26.2,Fast,Yorker,141 km/h,On Drive,1
2020,Sydney,ODI,Australia,Mitchell Starc,Left-arm,26.4,Fast,Straight Seam,140 km/h,Off Drive,0
2020,Sydney,ODI,Australia,Mitchell Starc,Left-arm,26.5,Fast,Slower Ball,145 km/h,Square Drive,1
2020,Sydney,ODI,Australia,Henriques,Right-arm,27.1,Fast,Short Ball,130 km/h,Pull Shot,4
2020,Sydney,ODI,Australia,Henriques,Right-arm,27.2,Fast,Slower Ball,130 km/h,Sweep,0
2020,Sydney,ODI,Australia,Henriques,Right-arm,27.3,Fast,Slower Ball,148 km/h,Pull Shot,0
2020,Sydney,ODI,Australia,Henriques,Right-arm,27.4,Fast,Bouncer,140 km/h,Off Drive,1
2020,Sydney,ODI,Australia,Henriques,Right-arm,27.6,Fast,Yorker,138 km/h,Cover Drive,0
2020,Sydney,ODI,Australia,Mitchell Starc,Left-arm,28.3,Fast,Yorker,137 km/h,Sweep,0
2020,Sydney,ODI,Australia,Mitchell Starc,Left-arm,28.4,Fast,Short Ball,147 km/h,Square Drive,0
2020,Sydney,ODI,Australia,Mitchell Starc,Left-arm,28.5,Fast,Slower Ball,139 km/h,Square Drive,1
2020,Sydney,ODI,Australia,Henriques,Right-arm,29.5,Fast,Short Ball,145 km/h,Pull Shot,0
2020,Sydney,ODI,Australia,Henriques,Right-arm,29.6,Fast,Straight Seam,138 km/h,Cover Drive,0
2020,Sydney,ODI,Australia,Mitchell Starc,Left-arm,30.6,Fast,Yorker,137 km/h,Square Drive,4
2020,Sydney,ODI,Australia,Henriques,Right-arm,31.2,Fast,Bouncer,137 km/h,Off Drive,1
2020,Sydney,ODI,Australia,Henriques,Right-arm,31.5,Fast,Bouncer,140 km/h,Back Foot Defence,1
2020,Sydney,ODI,Australia,Josh Hazlewood,Right-arm,32.1,Fast,Yorker,132 km/h,Sweep,3
2020,Sydney,ODI,Australia,Adam Zampa,Right-arm,33.1,Spin,Leg Spin,88 km/h,Square Drive,1
2020,Sydney,ODI,Australia,Adam Zampa,Right-arm,33.3,Spin,Leg Spin,83 km/h,Cover Drive,4
2020,Sydney,ODI,Australia,Adam Zampa,Right-arm,33.4,Spin,Short Ball,87 km/h,Forward Defence,0
2020,Sydney,ODI,Australia,Adam Zampa,Right-arm,33.5,Spin,Googly,88 km/h,Back Foot Defence,0
2020,Sydney,ODI,Australia,Adam Zampa,Right-arm,33.6,Spin,Short Ball,85 km/h,Back Foot Defence,1
2020,Sydney,ODI,Australia,Josh Hazlewood,Right-arm,34.1,Fast,Short Ball,145 km/h,Square Drive,1
2020,Sydney,ODI,Australia,Josh Hazlewood,Right-arm,34.3,Fast,Short Ball,139 km/h,Pull Shot,1
2020,Sydney,ODI,Australia,Josh Hazlewood,Right-arm,34.5,Fast,Bouncer,136 km/h,Pull Shot,W
2020-12-02 00:00:00, Canberra,ODI,Australia,Sean Abbott,Right-arm,5.6,Fast,Outswinger,130 km/h,Forward Defence,0
2020, Canberra,ODI,Australia,Sean Abbott,Right-arm,7.1,Fast,Yorker,141 km/h,Sweep,0
2020, Canberra,ODI,Australia,Sean Abbott,Right-arm,7.2,Fast,Yorker,135 km/h,Cover Drive,0
2020, Canberra,ODI,Australia,Sean Abbott,Right-arm,7.3,Fast,Yorker,145 km/h,Straight Drive,4
2020, Canberra,ODI,Australia,Sean Abbott,Right-arm,7.4,Fast,Straight Seam,139 km/h,Square Drive,0
2020, Canberra,ODI,Australia,Sean Abbott,Right-arm,7.5,Fast,Short Ball,136 km/h,Pull Shot,1
2020, Canberra,ODI,Australia,Chris Green,Right-arm,8.1,Fast,Bouncer,135 km/h,Back Foot Defence,0
2020, Canberra,ODI,Australia,Chris Green,Right-arm,8.2,Fast,Yorker,145 km/h,Sweep,0
2020, Canberra,ODI,Australia,Chris Green,Right-arm,8.3,Fast,Yorker,139 km/h,Straight Drive,0
2020, Canberra,ODI,Australia,Chris Green,Right-arm,8.4,Fast,Bouncer,136 km/h,Back Foot Defence,0
2020, Canberra,ODI,Australia,Chris Green,Right-arm,8.5,Fast,Short Ball,138 km/h,Pull Shot,4
2020, Canberra,ODI,Australia,Chris Green,Right-arm,8.6,Fast,Yorker,135 km/h,Sweep,4
2020, Canberra,ODI,Australia,Chris Green,Right-arm,10.2,Fast,Straight Seam,145 km/h,Square Drive,1
2020, Canberra,ODI,Australia,Ashton Agar,Left-arm,11.1,Spin,Bouncer,85 km/h,Back Foot Defence,1
2020, Canberra,ODI,Australia,Ashton Agar,Left-arm,11.3,Spin,Straight Seam,80 km/h,Square Drive,2
2020, Canberra,ODI,Australia,Ashton Agar,Left-arm,11.4,Spin,Short Ball,77 km/h,Square Drive,4
2020, Canberra,ODI,Australia,Ashton Agar,Left-arm,11.5,Spin,Outswinger,82 km/h,Off Drive,0
2020, Canberra,ODI,Australia,Ashton Agar,Left-arm,11.6,Spin,Outswinger,88 km/h,Sweep,1
2020, Canberra,ODI,Australia,Sean Abbott,Right-arm,12.1,Fast,Yorker,145 km/h,Off Drive,1
2020, Canberra,ODI,Australia,Sean Abbott,Right-arm,12.4,Fast,Bouncer,145 km/h,Sweep,1
2020, Canberra,ODI,Australia,Sean Abbott,Right-arm,12.6,Fast,Short Ball,132 km/h,Square Drive,2
2020, Canberra,ODI,Australia,Ashton Agar,Left-arm,13.3,Spin,Leg Spin,78 km/h,Off Drive,0
2020, Canberra,ODI,Australia,Ashton Agar,Left-arm,13.4,Spin,Short Ball,85 km/h,Back Foot Defence,0
2020, Canberra,ODI,Australia,Ashton Agar,Left-arm,13.5,Spin,Straight Seam,83 km/h,Off Drive,0
2020, Canberra,ODI,Australia,Ashton Agar,Left-arm,13.6,Spin,Outswinger,80 km/h,Sweep,0
2020, Canberra,ODI,Australia,Adam Zampa,Right-arm,14.2,Spin,Leg Spin,85 km/h,Off Drive,1
2020, Canberra,ODI,Australia,Adam Zampa,Right-arm,14.6,Spin,Yorker,85 km/h,Off Drive,1
2020, Canberra,ODI,Australia,Ashton Agar,Left-arm,15.1,Spin,Yorker,78 km/h,Off Drive,0
2020, Canberra,ODI,Australia,Ashton Agar,Left-arm,15.2,Spin,Short Ball,85 km/h,Sweep,1
2020, Canberra,ODI,Australia,Ashton Agar,Left-arm,15.6,Spin,Outswinger,83 km/h,Sweep,1
2020, Canberra,ODI,Australia,Adam Zampa,Right-arm,16.1,Spin,Leg Spin,80 km/h,Off Drive,1
2020, Canberra,ODI,Australia,Adam Zampa,Right-arm,16.3,Spin,Straight Seam,85 km/h,Sweep,0
2020, Canberra,ODI,Australia,Adam Zampa,Right-arm,16.4,Spin,Straight Seam,85 km/h,Sweep,1
2020, Canberra,ODI,Australia,Chris Green,Right-arm,17.1,Fast,Bouncer,137 km/h,Square Drive,0
2020, Canberra,ODI,Australia,Chris Green,Right-arm,17.2,Fast,Bouncer,143 km/h,Square Drive,0
